mean_r,mean_g,mean_b,std_r,std_g,std_b,mean_lbp,std_lbp,SRE_deg0,LRE_deg0,RP_deg0,LGLRE_deg0,SRLGLE_deg0,SRHGLE_deg0,LRHGLE_deg0,LRE_deg45,GLN_deg45,LGLRE_deg45,LRHGLE_deg45,SRE_deg90,LRE_deg90,RLN_deg90,LGLRE_deg90,LRHGLE_deg90,LRE_deg135,RLN_deg135,LGLRE_deg135,LRHGLE_deg135,coarseness_tamura,contrast_tamura,directionality_tamura,label
8.794679581344106,7.480113845023871,7.489281123760558,43.86132359032586,39.00202918609986,39.23539250972444,232.14798475945648,61.11334818036027,0.7373134035991955,565.5398621091474,0.2873325892857143,0.3353623761910351,0.2076291914528913,8301.338774928267,9813.698120994368,271.32913681108954,7798.346771133284,0.3380605719652583,8794.627268465814,0.7317791739175356,615.7520525858862,20013.43785191616,0.3331568956374911,9985.87540617636,291.6864473125014,22058.22911400899,0.3374773594570146,8856.782808061378,7.576891296364304,17.556279954922676,562.4368986983587,0
42.789212298422825,39.99427166400851,41.1881003012582,93.02548112169512,88.56559140051259,90.69132688072612,222.01754385964912,71.45867381425576,0.8484680807803948,697.122034637115,0.4706991792929293,0.1704649719891874,0.1194824165435795,26474.143344557266,175225.05879591595,294.15167486343177,3330.092674174583,0.1711734787319142,129471.00530253272,0.8494903623875097,601.1821376817629,40931.70986225161,0.1695864453193511,144399.24876326264,282.829087540528,42283.63832233952,0.1734059572573453,105816.20434109024,5.533590288853447,63.03426948649478,444.51675814225615,0
29.25076757874642,26.909831371301305,27.564814667515112,78.91582302916856,73.54316576500054,75.1971239076609,225.61090916321984,67.72120067471272,0.7625266007660009,386.44089424598496,0.41435546875,0.2360661382990119,0.1453832659725273,20337.173784011284,42595.75928419919,234.54326138787803,6296.297276948174,0.2452392084634509,35831.01529363784,0.7669798597039583,486.1263989690023,32278.172997354675,0.2364377995211418,41988.11407108458,208.6309640637413,34805.14925931118,0.2449530696690789,34461.75589201988,8.48444559338212,46.68147395037864,452.7575732147352,0
16.50213836968822,15.594326296484176,15.40202520778866,61.40706821213925,58.93028571750762,58.1870620055686,236.8509813868186,55.05444968718981,0.7517429874189991,1340.335368970434,0.2776275693116635,0.2607060993692778,0.1584452848951961,19177.56950231435,50885.51639719136,584.0211710384124,4861.40126731506,0.2672567318387193,39711.47927104824,0.7444624509809146,1304.494553615414,18805.75417373693,0.2613984397930778,57046.51283595161,572.258961300957,20787.21487440648,0.2680787452189861,41466.53273304303,6.6724353221212,30.99290762978157,556.8443218851844,0
39.77862305217864,31.463416468229106,30.85480636671262,89.26513191500817,72.62801244178263,71.15772652715818,213.41805990725652,77.41806896353687,0.8314882169533718,240.04300060826492,0.6231203589108911,0.2070863192500541,0.1388853029003144,17710.24508161151,28315.189666943905,114.63989008255652,6067.331410567709,0.2115824631995586,25498.167268764733,0.8262064482189841,275.60234960400635,51072.92205640556,0.2057080546677669,29006.98324400989,129.54481581971777,54463.42814658594,0.2116009362661207,25625.500195495315,7.674549860049296,52.59348453376878,255.3588886297074,0
58.9517865100651,47.02157645945938,51.608742129595456,103.38990608456648,84.95967959969646,93.05754949396535,199.90693853224303,85.59639066468469,0.8583727707572516,144.2171349009901,1.0165056360708535,0.1741269142374115,0.1202570727054445,21237.397194506902,29628.79535891089,75.58187862196466,9407.909162015145,0.1805826175612411,27379.516810656427,0.8596536831750365,149.00457312362883,113062.46085344374,0.1753262432196529,29998.348805734942,78.62005314690303,118376.56240005232,0.1802737366144676,27690.708411359406,7.495487589161465,71.52599119056528,613.5825192233225,1
21.11584146615994,18.34349440081924,17.47348279195413,68.08434291754165,60.65643018023819,57.74327065892276,226.1801139699229,67.19868509640204,0.7785105767448915,640.8994508294174,0.430329067047817,0.2721519829698161,0.1689269815961879,15522.878596257486,22366.96225631735,227.02453483491885,6615.706945998881,0.2772569781088885,19990.15848838836,0.7722986035035249,424.7734406208983,29172.23920942,0.2723722916862503,22927.88021457513,277.8903991711009,31856.872293345976,0.2773790650783245,20250.427392304584,7.611645942856134,34.75738557439235,554.8336594911937,0
23.40401026414648,21.90024255331736,22.354002129736447,72.3850950358965,68.59804767026283,70.02149365155853,233.90235749992604,58.72260245567001,0.7691700727597194,871.2506613008976,0.2440357962570621,0.2157915858849504,0.1294218607187129,24048.992677984512,71262.07772829011,502.442193376198,4454.220348578592,0.2269583985992113,53769.69574184156,0.7789285404396387,1034.2410356832029,26011.582027850305,0.2194003402370821,69649.63507397738,555.9041040392173,27716.062067009683,0.2264102624173523,52306.54012883361,6.511987162421984,40.29598942699552,650.7633998882284,0
69.75259716621864,53.006632924507166,55.02544662858423,110.31451101918104,85.17332088254453,88.59192969695947,206.5245400705645,81.12190766194576,0.8564577881456248,269.1661823942068,0.74920654296875,0.1244450015086817,0.0853007632411976,24503.341786254743,41291.86303688617,137.17786223609198,4593.051325859935,0.1278924053543334,37726.73999721055,0.85361341186524,346.9274747474748,74785.89990817264,0.1242332614226154,43068.116776859504,125.69697761291502,80743.43804150014,0.1272156950944776,37494.73584807084,7.172704553091398,78.12424384366055,477.1275507033208,0
7.561683735788781,6.486650479435458,6.432609523432748,40.70746110512922,36.5261314207935,36.11218605929502,234.9348323830341,57.78765587133666,0.7252698946605847,664.2160717975969,0.2401386683303085,0.3375123117848618,0.2094838248888642,8006.460787025978,9735.099695923009,327.5624359181911,6611.525174032702,0.3376474584243616,8588.427445901463,0.7257826438584362,897.6455530529007,16034.467340354297,0.3352537921310792,9954.472210385342,375.3751319457601,17756.367634720005,0.3386103661899966,8737.202154437437,6.748863844286089,15.718586715227808,556.4383313727265,0
