mean_r,mean_g,std_r,std_g,std_b,skew_b,mean_lbp,std_lbp,skewness_lbp,SRE_deg0,GLN_deg0,RP_deg0,LGLRE_deg0,HGL_deg0,SRLGLE_deg0,SRHGLE_deg0,LRHGLE_deg0,SRE_deg45,LRE_deg45,GLN_deg45,RLN_deg45,LGLRE_deg45,SRLGLE_deg45,SRE_deg90,LRE_deg90,GLN_deg90,RLN_deg90,LGLRE_deg90,SRLGLE_deg90,LRHGLE_deg90,coarseness_tamura,contrast_tamura,directionality_tamura,label
8.795092728608152,7.550977781858244,42.94749688599043,38.79028913145902,38.90256041830319,5.227289599840634,229.29762210796915,65.31380577059593,-1.180564090032033,0.7654620135263674,5524.5668522703445,0.2994070870535714,0.2904812233372686,8148.24255061389,0.1860955493189954,7935.969823229006,9078.375299955736,0.7560616472150321,263.19721507492056,6558.505113624078,24654.31185539147,0.2967059433138688,0.2020036355301755,0.7709805824289708,579.0908186940669,5325.472134097258,23456.108007007908,0.2887001274833261,0.1856919970363721,9186.043065486056,7.568623760558208,17.336926873387895,562.3729280040034,0
50.925730263069454,46.58723501498837,98.59570414812222,91.78823156415775,95.08096160204164,1.4901275262529812,210.70011157263647,80.820841918005,-1.6443736804538736,0.8848850169225025,2702.508952943174,0.5508100253222836,0.1287765501654743,30213.260843444303,0.0940647938873482,28635.24334459161,38154.67569579584,0.8794766445624516,171.22133147878864,3017.932186887526,58489.04023518998,0.1342670370290279,0.1014278621882077,0.8856423754742783,339.07093368957345,2707.605870103336,57264.29435647584,0.1295698314175784,0.0962771708749472,38966.56773145784,6.713146303540303,70.18667775549919,474.5815747097212,1
13.258195032956683,12.269053083804144,54.19493783653771,51.33110680178406,50.43153827690671,4.0742796942291415,234.0878403562461,59.85939996443025,-1.0480639459891194,0.8111089355131341,2920.939123573683,0.2727092161016949,0.2375924213634287,16572.21155013353,0.1637814318598161,15839.745301450028,20794.37739742656,0.7931973976236174,656.3605356529702,3444.031875929953,20677.153771317386,0.2425732345274808,0.1734091673829911,0.806465301357727,1143.1577313506968,2780.4897712103807,19707.97432713501,0.2337535396809372,0.1571111761182337,23024.887219445565,6.180187735404896,25.450906420046604,239.86927765529765,0
32.68634737666,23.79731617861093,80.69381601503551,61.0510553060651,62.24508666346207,2.277981286252572,214.13186884270308,77.714122644769,-1.577633373438635,0.8314605705328926,5878.823218670684,0.6538887089810017,0.1947915338909674,15107.089587503351,0.126554944620065,14194.687488771591,20018.42540393306,0.8317063776124802,158.13049467996757,6842.925216660641,66849.80420912759,0.2004248988420057,0.137147855201826,0.8339887278819977,265.68887606168056,5819.683165663396,63659.26092603282,0.1932986298034452,0.125266672148858,19573.551053434487,7.431623682831693,42.61997256011742,585.5842949993369,0
58.25334266169154,46.146536340038935,103.42089502188114,84.05892725526604,79.22307317973869,1.3240534095795646,205.53597501622323,82.58102780180396,-1.796926956485382,0.8506919648226879,4318.3169858156025,0.798233695652174,0.1419421865995368,23599.69510638298,0.0952160884007309,21500.929568887263,38176.25367021277,0.8511303947360856,93.9603219322664,4990.928566022186,81583.73115964577,0.147975535122703,0.1044288461268434,0.8501592626214975,205.51208250778376,4323.053141805831,77242.90878856496,0.142072994177805,0.0955463303710122,36976.33776181715,8.547473231667748,69.38059789888383,584.7328400907567,0
39.15542050638337,33.02511506393575,88.58591670873436,76.49168822085284,86.11865528626174,1.9149529372443648,213.62024308850997,77.88336448929647,-1.5939125325220211,0.8391775097638874,3166.623219556012,0.4560510299625468,0.1701366498577584,22432.85445271397,0.1129641000655087,21041.49525135493,30392.680193763637,0.8336456930202616,140.6163251717563,3806.485941708786,43432.61708180745,0.1776681251344858,0.1245348262258747,0.8408965488443634,279.9073097452616,3158.704989292677,41863.1997954422,0.1685924019992681,0.1113570709580307,29748.83737654617,7.60593025747788,55.08760680967193,496.5310088781276,1
21.07068165666892,18.347943730109336,67.20175577503969,60.27914825420447,57.468434849909066,3.1295381425404205,223.71010500946807,70.5162532019046,-1.3311780009471694,0.8088657824555872,4508.068489129438,0.4426406574844075,0.2327522366990729,16177.541730116503,0.1521201684362652,15339.111413973793,20554.507421337494,0.7994327297632794,226.59775424755185,5332.479774386657,34687.931243295614,0.2400254597260185,0.1657212778512536,0.8071968040962201,414.3468436687709,4378.086260675826,32955.50241366506,0.2305373034007317,0.1491312337773719,21413.626383215746,7.611857815679472,34.424321183062006,552.5199289159686,0
52.113116439613705,43.044913340432565,99.40421670968556,83.87572694095533,88.09296185018621,1.4745317005689074,208.76789189586165,81.41140740978248,-1.703647298643177,0.8648311189065827,3137.105238727645,0.6285415586099585,0.1390867866854283,25350.22130819913,0.0962754000695225,23581.79555036486,35439.20911071857,0.8591466601450675,122.83822762814944,3525.9134913739604,56490.59697157751,0.1448385475844037,0.1037325668665812,0.8626065179548474,349.8790007907598,3137.368727395289,54454.28046045553,0.140393767979918,0.0968459472974145,36176.604360845726,7.6253304814012415,66.7153774095203,468.760056076782,0
7.373739470034998,6.975440301112191,41.05208149781794,39.65422297302763,38.003497633016856,5.662302861679128,243.07932495023917,46.35095876121076,-0.7715487684628083,0.7927359601294669,1830.5408215793263,0.1499660326086956,0.2391814116352871,17055.345258931327,0.1642164687629835,16476.474692048832,19811.104087305677,0.7669038863680906,1334.4460570875665,2212.2624092888245,11437.790033865504,0.2406283626602228,0.1727879362477993,0.8013315812731158,2930.960174171623,1675.9124893797791,11417.103759558198,0.2321257572412768,0.1590378163760218,20859.268797790995,5.024366315432,16.654753027107933,220.7034409740604,0
82.0255316137412,78.11720896541388,116.30202553145048,112.0673757626595,115.34667270168808,0.7550939173651606,196.11131417248097,87.54934057715724,-2.0179027770844407,0.8591823007462993,4300.31019986591,0.6694851513975155,0.1314396433657905,33687.26455505825,0.0988925999835982,29979.699784167624,84511.6517386341,0.8522639048202202,72.8308025076716,4569.11048878494,78103.35900502063,0.1325793834898926,0.1005427563920325,0.8537342531741755,122.97001301357128,4117.808607547871,74157.89390221231,0.1297728645439798,0.0967394492288842,88655.88342628742,7.96957687376151,101.37011282216687,529.7156864608077,1
18.74181987883911,16.553267645815723,64.26836871224585,58.12990699506585,58.25162318296174,3.301612649509914,233.43824404761904,60.21125240749007,-1.0743053045861617,0.8378147257049336,2269.316106241005,0.2734017284798535,0.1855958292042814,21168.73997121549,0.1266286609092024,20036.84464918861,28914.25709799817,0.8225381054014351,861.1881128976056,2679.022649211011,25695.423814027577,0.191256581630402,0.1357486526452433,0.8349267555143414,1727.0761340805752,2228.927408269007,24958.06307497092,0.1846632993998909,0.125757552106781,31894.52482288252,4.455493624964779,32.30659052239664,589.340906700326,1
50.120468108316224,46.71061264758727,96.13756144049216,92.68536415228476,93.15868271857109,1.5311468339563612,194.38334188911705,90.32755532539488,-2.0132281193435904,0.8791782347507259,6714.457632880624,0.8976898193359375,0.1813312678473235,20342.37031497,0.1392689886241319,19212.567146528472,50335.273801227246,0.8726994073313541,72.79664615435652,7025.117749506543,87428.16213571298,0.1823585238521992,0.1410731884673122,0.8856687407751657,128.72426185253923,6756.881170912772,88759.86121140543,0.1808387495686839,0.1399629978929821,45559.654530116415,6.498078959188912,69.22978987597192,443.02386400784576,1
29.97103390426712,25.76741212760776,79.04264557204148,69.63164137832754,67.48217759377587,2.4034988161215027,220.94070135562956,73.30169940691917,-1.393936249225165,0.832069536224644,2202.0249230052536,0.3890041076030928,0.1841847580651845,20949.41465876446,0.1217227637880503,19802.4903019653,26840.86601620125,0.8240857471247317,161.0132139293797,2656.2049254130875,26398.57924707371,0.1912554738224119,0.1335215553995853,0.8317597979442258,377.1248017059787,2156.413517800952,25136.714976724837,0.1822595066535479,0.1205256993277707,27012.8195459392,7.630482723164759,44.80596560478313,512.798079933215,0
77.14133689046984,54.837201719282646,112.23857885057244,80.96996549680188,79.36747221368537,0.8312430134908394,204.85019373689892,81.40391673709242,-1.8481840287268332,0.836733814219372,2748.415337855696,0.6834657996146436,0.100151804700977,24905.61764381993,0.0656810967852504,21552.35159469929,48212.54138401903,0.850539746951631,92.79026681116788,3083.6491613768903,66175.60087732879,0.1027829979475464,0.0711920083576848,0.8391614940089763,241.93585710709348,2784.421854081177,60760.61394533759,0.1004338614971354,0.0659317691391059,45273.96617069216,9.147735501492727,79.03730526220049,593.3690629223113,0
41.475244299674266,36.34409803009152,90.97118290408534,81.38554647069591,90.30224055758208,1.8092988373878385,216.85801923375212,75.86608211020204,-1.5082621787761492,0.8608476501977605,1443.4459654563927,0.3478608630952381,0.1437862511784914,26708.99205924817,0.1008451605709241,24808.69510226633,41083.94198171221,0.8553964735697093,177.65576609616951,1656.1437449062755,27323.440301548493,0.1491993737173135,0.1088809760544096,0.8647348449431637,304.60675233458375,1441.6471918482457,26723.04059914332,0.1449305157018689,0.102919328607668,38790.96554659856,6.929905382348379,59.038208588023615,503.19455078804754,1
11.780373111833072,10.31930870482634,51.56295699726328,46.26224253665837,44.49740189096645,4.403858906582492,237.4306259838564,54.966979267983696,-0.9589051963627092,0.7727945633232384,1864.4509200932491,0.1925523380195599,0.2327995330288278,16007.663409553095,0.1492494227962533,15022.470999791143,22059.787560140867,0.7524498987464778,639.7736776802536,2340.3084876614125,11527.092918523966,0.2408921290343461,0.1647215851877127,0.7711322588191384,1198.2671274961597,1735.5013824884793,10868.694726062467,0.2303726101206771,0.1449868449255209,23618.335842293905,7.23940784405667,22.4795113787788,458.5654424451565,0
46.622173296847286,37.799967019939565,94.95155709543236,78.64808297314715,79.28872405837681,1.638348832600734,213.42793411118737,78.31248827029223,-1.5925454601312783,0.8494086956214546,3085.2076080659845,0.5477967843326886,0.1488389407958911,23435.616038178257,0.1028094952349105,21523.310161045145,35541.409850762735,0.8497401469794563,160.57607152248224,3490.111175387852,52034.86510649487,0.1527537901068691,0.1090831318994865,0.8514749258625496,359.1775442094914,3032.4930829629016,49515.2466037971,0.1471454612485592,0.1004462357363443,35518.42218160165,7.1931027106044265,60.29990157485702,552.3064257946489,1
34.61735541489639,25.580726610595683,78.73676458380027,59.709436627121086,70.72373685618462,1.943205296295692,220.0714610248851,72.9366082552674,-1.4366669829039818,0.8272703828322424,3349.8253272831585,0.495474367671286,0.1560260981943658,16554.162011683096,0.1025698426237232,14945.935662478558,32285.872685547383,0.8301315881358532,212.1188494119081,3966.6278140045097,53377.488878054726,0.1611275301343067,0.1114740075176007,0.8285655443045667,506.96349632487096,3401.096830527029,49609.65604962727,0.1579224048557063,0.1039136310409479,32833.309857686494,7.573869765022111,44.79144859490705,601.8080277182371,0
59.93160364354165,52.21533728123863,105.46020196315165,93.39005141218335,97.80172782929196,1.2547400920263434,214.31032410317488,77.0860836154414,-1.583541697350198,0.8713310718915763,2958.204286811422,0.6700505239520959,0.0984444574464818,34027.85405466732,0.0691636157829138,30826.276983845437,55409.74952873001,0.8713906414858771,351.1343017436432,3255.402425792125,85822.6746881545,0.1023370332559642,0.0745960299240084,0.8651173978307283,641.5483355525965,2926.432916111851,79940.53184198846,0.0990970087362841,0.0699364114435844,61050.429596094094,5.669307793253273,76.85689769710693,459.3452542761823,1
20.07155172413793,18.24121921182266,65.70977866127433,60.98453196701619,64.73148740170292,3.0999660518542607,228.23850985221677,66.19136068108845,-1.212914640479477,0.8273389053772786,3475.192287038326,0.3507184709821428,0.2082190430208428,19173.344259034588,0.1420713287654895,18127.84857075105,25508.065991765947,0.8175198354445629,460.4101841942207,4095.02602377063,33561.275108432375,0.2149401698356392,0.1527733290861239,0.8294772929062416,869.040371321351,3570.192376061624,32849.52929093423,0.2118366059506428,0.1457677695616826,26043.491092237804,6.163518062397372,34.72617828729916,502.0863531870429,1
8.62863196125908,8.079898630335007,44.20086461131913,42.33909361595644,41.17956782374691,5.205861327110878,240.5029724260056,50.87946243541364,-0.8547866003338948,0.8016912674292105,2344.1928189333767,0.1798332555970149,0.2397068219137616,15854.283028043445,0.1671631145918975,15155.219973190808,20213.03468957692,0.7793960764223494,1008.4894389060768,2745.068599365952,14953.033764944044,0.242368493504663,0.1741578561840574,0.8074635030635939,2128.985251222218,2226.5960724703177,14960.935499774045,0.2349318848591785,0.160958739717874,19861.16125056489,5.113367785768494,18.59703260830646,468.7401007919366,0
87.47073142900612,69.80642805522803,118.44187975442829,95.95820562592245,114.12100744952346,0.6576351925125963,203.98636795861705,81.44485252877395,-1.879073893222172,0.8127703598427235,1386.7579038544825,0.4603937064965197,0.1024585284954995,31779.73122957597,0.0674020406784006,26518.746304785825,93581.91728020788,0.8279834339810722,109.1771306194172,1542.4154341777712,35159.56574901157,0.1034717385643658,0.0720870166900827,0.814363830995341,213.6211426521011,1345.7433617733834,31151.404991627463,0.1023352936856707,0.0679527901415889,96754.19559843712,8.288296375185425,95.22899771930336,489.5412060033114,1
40.54916056806199,31.70613022464555,88.85878298338092,71.69328299686553,73.35438036496303,1.8761235629218296,207.22443387832055,82.25089724935843,-1.742554831110444,0.8418533617389026,5643.666497810142,0.6717544804900182,0.1913543920355918,17189.054414015092,0.1310108242955269,16013.230259459478,24269.889726135825,0.8375980052734329,103.09674707824432,6353.911486500172,65377.913066375,0.1966590412042543,0.1394174047194084,0.8352128200248125,169.84569889577162,5405.645968219768,61018.67256665769,0.1891387473393234,0.1274086184386156,25635.675206032854,8.363137119629341,52.74564539575091,477.6871601069224,0
69.53568478382617,52.87950478830645,109.24070035310544,84.85313081305218,88.09673460459813,1.0085261095378737,204.1997927867384,83.29787051691031,-1.829586046966784,0.8736111211352557,3463.9089213553,0.7635837131076388,0.102114460475992,26678.00782450375,0.0713959121015455,24429.608686328236,39209.8824015276,0.8767536951678088,136.39204925483202,3749.183470819256,85367.40508326331,0.1053462961159428,0.0758330187544512,0.8730591493754538,333.1624219814908,3417.535314584977,80669.31320396012,0.1022016622782203,0.071206770806035,40586.07781225339,7.175140709005376,77.56410825851717,484.05140663538754,0
35.85717228147396,32.2854833248688,86.30352202935886,79.05934904406021,81.11634237510471,2.0769792668763247,221.5324671293945,72.44272970396042,-1.385958246218979,0.8307850977802839,4714.732737779031,0.5459221117424242,0.1657915417043747,25154.7485987489,0.1167184385481358,22657.893415538638,45207.12306074437,0.8218786008755868,279.42833471416736,5363.887116818559,61480.95254763877,0.1716778150820168,0.1247909002125771,0.8316340528317314,528.0458370754749,4468.527414651454,58794.3589240373,0.1639963513457136,0.1139338641732009,48349.45348102319,8.221657919981942,53.62454661458347,472.1797229187245,0
12.693931967527082,11.86277105700611,53.57386867073144,51.060541288430606,49.89257602933651,4.167700958094954,239.4876032443167,52.03346966332679,-0.8943703075762669,0.8261212941209148,2194.3597793411227,0.2076490424217462,0.2022200847254618,21316.75969256516,0.1396045652888305,20122.49440789261,30790.34189729445,0.805161961827962,1059.6035644488522,2662.129772773678,20965.33357640813,0.208764027685221,0.1486842596056726,0.8262387241727284,2164.392559272796,2135.792677974573,20662.346078155748,0.2011444947778504,0.1362465654804602,32228.48267891169,4.3078047311092185,24.997127139228315,461.52608483666506,0
55.86312756727982,51.840312497751945,101.95665900516308,96.46420613867971,99.94588365712303,1.3506709924497593,201.34408563474307,86.10514724763216,-1.8694322957585712,0.8704437016364495,5250.63468969631,0.7817703827854672,0.1609669379685373,27534.89453391772,0.1155831148801863,25992.925331275022,37893.685339350086,0.8603940410356473,76.34803119202908,5825.564058657131,83820.27261128319,0.1661044871075185,0.1219204850455207,0.8645578767597479,138.51858505270388,5047.094734895517,80639.31456775773,0.1586733656515293,0.1120917601704603,39676.24129307232,8.303840039134156,75.8036596801088,246.67107538298197,1
54.10952774968588,47.47234735885099,101.18303057345436,90.48110047076904,91.1605538895365,1.412197424918762,212.7779871900953,78.08213749227312,-1.6222153042653162,0.8806108767535272,1894.342668271109,0.5591879893736018,0.1151627938764694,30948.702995827407,0.0820898372313984,28825.28995812776,43327.89562268515,0.8780377618698765,195.51027608980837,2105.185165638806,48796.15809948884,0.1187407980836665,0.0878281552415886,0.8810227075351934,451.5392017050352,1866.736628480983,47207.61221419505,0.1142343263230888,0.0822337444506095,43083.17871526853,6.077702185038767,71.21614213535622,463.2151137827394,0
86.89251853937859,80.77571458744016,119.535481792919,111.76871819601052,109.32337788449864,0.6732128347895389,215.8834835257674,73.74886237036068,-1.591204876264777,0.7480401624104721,1516.5377478367857,0.456764077240566,0.080945952671593,41821.30799330361,0.0570987944151876,30955.275525611487,175871.82982714457,0.7738470617081904,147.03444067553258,1789.9258601195284,31003.915666110304,0.0786579657023241,0.0577418108275596,0.7444787318574729,419.8967969367289,1502.9083449826778,25331.71845053587,0.0790903420307703,0.0547775151571575,173666.81190866913,7.818824509527833,103.62771542422102,499.3654211526283,0
40.48016132768048,32.87892871169475,89.64053360101913,74.69032598891717,76.15127061438265,1.8826161215606432,221.43863606610205,71.94299393253497,-1.3994982179378166,0.8643402891002055,1838.5009101186029,0.4085593061122244,0.1280116910684477,25370.16008507214,0.0896374039004614,23469.0833746377,38220.550075683546,0.8622446609732874,376.0864608779332,2032.943482123029,38205.43474720557,0.1324153402007095,0.096155546051551,0.8694152898473979,754.5748663101605,1745.6653103929318,37073.43303882818,0.1256584353981303,0.0871721082112071,37713.12080523909,6.705274871350742,54.26688422959642,467.3946884425808,0
42.9139394459707,37.31493246336996,94.00889571107824,82.55974124010599,90.31021022602764,1.7693201425661007,231.9939703525641,60.35968383657445,-1.1434468266794788,0.7993938458586157,1661.4573613144623,0.3848031850961538,0.0974603897035389,34578.74380998861,0.066596439260898,28062.362365459645,207497.3410281438,0.8123684875042725,603.882785396891,1926.1416170891212,41923.61137601677,0.0970778690747813,0.0685403921011753,0.8021647880905276,1656.0057876357994,1639.0734609415415,37207.349327470256,0.0956974759203919,0.0647042786949531,190157.3190151319,5.265819597069597,60.74819010847585,597.4806284766274,0
72.01577843583766,58.760965247837554,106.85140262199494,90.05666426778016,89.34370221343246,0.9175501959963964,183.10412597546377,92.42728404711448,-1.944097177863774,0.8809785800691077,5153.551892296427,1.011040598812139,0.146087074123138,21414.26149339728,0.1044043299899714,20235.949725945906,27044.709609148045,0.8838884574085154,34.02616347098928,5580.765605254536,95536.81627845296,0.1499029641672998,0.1102226212333188,0.8810866090549933,94.81415599760452,5106.920382629526,91286.42487415632,0.1466337648839294,0.1052203092508768,27399.504726219187,7.730600984689607,81.41240354429054,551.4890205846145,1
22.89502960020697,18.97540671749684,69.97585497741073,59.72640654458609,61.1500753597911,2.9057265741646416,226.05865634844545,68.21161575860474,-1.2728628399879396,0.8078096753661672,4150.205967505705,0.3900802508503401,0.2053008405021923,17250.0729759188,0.1341878539495073,15909.833275053745,25940.289417214484,0.7974163943485371,269.3619610235336,4954.787619995505,37179.72838475616,0.2131301125688703,0.1464852576126376,0.8083636510836364,539.6577930962815,3979.618494206488,35438.24436669727,0.20356770984681,0.1330932605269582,27351.05176922944,7.264027758754509,35.871457423589725,560.0615064269412,1
43.11149201970704,38.82412521799097,88.35907433591726,81.16241582781717,80.70616621647531,1.6554207430655223,209.31546194192651,81.97121810134968,-1.6719723989555273,0.8643870475051982,5062.186952452265,0.6614005546751188,0.1656566568612049,22324.439966304755,0.1169530519828253,21154.056407554723,28288.54138899289,0.8593500691357053,125.72946503980305,5689.150353106075,78151.19069525058,0.1710752519100417,0.1236028036416856,0.866994940685924,257.0688868527833,5025.574524579742,76450.05905121636,0.1645631064703371,0.1151225211311763,28189.957104657904,8.430106956481378,59.84051857950765,572.2014663256606,1
72.8286432817297,49.87955451041871,108.455723860672,76.65648068152038,79.79135092211644,0.9310502432472318,197.5800966751584,86.7763828785167,-1.9850989896142728,0.8811525051963782,2208.6907619394824,0.6614101080246914,0.104945439953442,21401.407918337587,0.0743963536004915,19813.38896003758,30032.176697047027,0.8817793538743066,68.68645959924257,2372.182997484668,52509.4396178956,0.1087447660687283,0.0797510307560818,0.8801228545933568,185.98462556037333,2179.6080693760564,50144.87853310796,0.1051558764089544,0.0742328643621755,30619.80658484604,8.136161734927168,73.8300673256266,478.8419608186622,0
60.52007384036244,49.59684308319709,104.63617087953668,87.7489958468781,99.84842115748378,1.2199539571474085,204.9759204406291,83.07717779657942,-1.806419556590808,0.8590554200581357,4638.871533646322,0.8026024919614148,0.130781913442942,26170.391314553992,0.0901878110635941,23872.935544228378,45862.201181533645,0.8617802943371882,118.22208520595773,5273.523433495524,94904.23466181332,0.1359508313634666,0.0984042674025515,0.8596234297721064,196.74001170731708,4656.401084878049,89723.91978926829,0.1306646021535153,0.0902628345849869,45187.64761756098,7.908725107533044,74.61158691619006,587.7974443918597,0
8.131799768518519,7.266832295657727,41.180677083068126,38.6623468044016,39.58264051498214,5.370332453725054,234.44989723020436,59.90358761307572,-1.0291588662033662,0.8263017988737027,3193.0077281221297,0.2658017914870689,0.2553865697204609,10001.510246096348,0.184105554252454,9807.510454615256,10833.845912646882,0.8039814844410952,548.5094559469392,3672.778315556751,20381.40775596785,0.2587169303993388,0.1895586089141444,0.8283829520178403,1185.9854334031447,3280.126879434841,20742.2562908318,0.2569031220555681,0.1861292003064937,10658.69297614954,5.375199553001277,16.86532408222385,598.2502911867477,0
38.4015432077076,34.22791125852945,88.5890628555133,80.43700386075231,88.40776902647175,1.941362153432041,219.89953689714056,73.44047590796274,-1.433833155446111,0.8421319529575357,3428.665324661918,0.5626742565055762,0.1579493123093223,26339.118728708578,0.108048824102495,24161.50382933617,45719.67710591514,0.8364565083280207,192.67667101461643,4064.745900939889,54253.562787238974,0.1650128680462691,0.1171170201872803,0.8426298304343129,406.7893053135322,3424.9830424718457,51630.25810814326,0.1591270993187441,0.1083548074355203,49005.46244375667,8.107434241502167,56.45699068318629,498.6271765663141,1
