mean_a,std_l,skew_b,std_lbp,contrast_tamura,label
3.1001834586408346,33.46676985609356,2.25655620065038,77.00167606469003,61.13184802563164,1
3.733207132445886,41.11201327149161,2.145920950351585,76.26521009588984,90.4436654321991,1
0.0770643436582205,15.87058776488284,8.284846658523666,43.40135712614781,16.786434589426218,0
5.816716583068587,34.167136801496,-1.9056437406748916,74.4559070014635,66.1502004543764,1
1.1591363026839043,36.7205041747545,-4.13176136065981,71.83816241493604,67.20064291850437,1
3.8758170186945593,35.64713797988286,1.987659417513228,79.56376089603013,69.93329788198764,0
0.8424865024824812,24.890029404401695,-4.12185499530595,62.799060922925456,34.984907287743425,1
2.977473284862995,31.26715737658437,2.381156412189623,72.43322828603443,54.37368291856642,0
1.4130241753627066,33.309606879484576,2.979712204700215,79.01381708743362,60.26737788888717,1
2.634096169671637,36.83840351616404,2.3744986786016145,77.85067679777323,71.3612237425085,1
0.4391717535013716,27.5971422852883,4.390681829596145,61.46982158543183,40.84449401329094,0
1.3736552375546012,28.864729878644788,4.0722457730764505,71.28473247643375,45.388060095358334,0
1.9659708082460037,25.07629351013232,3.254757646372019,64.9781218648756,37.254857808667694,0
4.6014792169186896,40.9922827311881,1.8808802621138985,84.04920888362818,91.3105774249728,1
7.052549879873717,37.61085955240704,1.2121572533127911,85.66563944838785,82.7438424848742,0
1.4059135673124228,36.96975581543241,3.283007819997836,70.77524423041349,69.36794347871772,1
4.3356598609425125,35.40520993454957,2.246703382212643,80.4595018963287,69.78297103339071,1
0.2912021988681819,20.7324133579822,6.792109216177043,56.38893917789937,25.702493140145343,0
0.7006395877447977,25.909615515162564,4.965536658799718,68.03211780772924,37.13984571593448,0
4.100754303970921,37.45409868166708,-1.7736353071319688,63.01397893989815,73.85283377367452,0
5.569811409017055,42.45701353628757,-1.3165374957215374,78.91832488519519,96.26596196871776,1
0.5675513344132053,17.8397913177322,5.414305952282742,51.716434770942016,20.94670469956896,0
2.6818410025697523,25.78964865988224,3.3302797049917983,74.668068398057,40.35381163892486,0
2.24241241456882,33.78702524089679,-2.53842136122734,72.40746604266984,60.089386253823776,1
5.086942609829377,41.11727956628963,-1.568643733133784,84.39306825550044,89.64934479808603,1
3.5993033304609487,29.79201351619617,3.1552730574640906,75.78258358816244,50.9782242677333,0
0.0867268725364843,24.12485886934506,5.768046559534491,46.04414363052504,32.28986222549732,0
0.451662986223852,30.254092350254705,3.8154863570010056,70.6902618022579,47.555555483123655,0
1.0487133548179302,34.75562194530536,-3.152615565799305,66.68390631944199,61.22371641757152,0
8.45757473621822,41.17873873938446,-1.0559209545014347,79.08495839087988,95.6576382986048,1
0.427714702274492,27.04447747836211,3.593568977302215,68.04764227258119,39.316102668239054,0
2.973714859884619,41.71191436650108,-1.9591325859066189,73.379828126844,89.61067017960863,1
0.8002672354613494,41.12989660370784,3.2168083111606505,75.1279985190563,83.81055622878156,1
10.15009854901381,41.199835893134015,-0.7919322144374008,80.5516434509705,98.09954866237484,0
2.653583806082406,28.29425234392184,-3.406566661626899,75.46221558665624,45.03140867546084,1
1.125863736238596,37.295217299911215,1.7006557335987866,85.73699080481805,69.80972169430751,1
1.8271101228461524,31.32095465805713,-0.8556319457304911,70.7934419848502,52.29461496381309,0
5.9879467882218735,40.1198974604383,-1.2868670011687071,79.4496666350232,87.59648006962779,0
