mean_l,mean_a,mean_b,std_l,std_a,std_b,skew_a,skew_b,mean_lbp,skewness_lbp,SRE_deg0,LRE_deg0,GLN_deg0,HGL_deg0,SRLGLE_deg0,LRHGLE_deg0,SRE_deg45,LRE_deg45,RLN_deg45,LGLRE_deg45,LRHGLE_deg45,SRE_deg90,LRE_deg90,GLN_deg90,RLN_deg90,RP_deg90,LGLRE_deg90,HGL_deg90,SRHGLE_deg90,LRHGLE_deg90,SRE_deg135,LRE_deg135,GLN_deg135,SRLGLE_deg135,LRHGLE_deg135,coarseness_tamura,directionality_tamura,roughness_tamura,label
2.76322620613331,0.4165282019518519,0.1844468351039622,15.07277674923369,2.02560951783374,1.1104526499761878,6.556177036027602,7.250849075401398,231.7542693877551,-1.1343285188259251,0.6937421514928873,564.4042103327818,3914.122816694245,8045.59693877551,0.1955281062643864,9279.541275969848,0.6961188702341717,322.5069070573015,10743.244647552272,0.3482799899673587,8115.405367054797,0.695686068035085,787.5340737951807,3734.270519578313,9509.868693524097,0.2371428571428571,0.3379286100505127,8288.521931475903,8037.954412204258,9378.148531626506,0.6962748107579838,357.38388388388387,4696.406990323657,0.2197248275904768,8128.546713380047,6.770375510204081,557.3818181818183,22.90246846690023,0
20.03717393852024,3.56081695685687,-1.9529712308795428,37.43281419459441,7.334780532522595,4.316536003584362,2.2370660504327136,-2.6182516369604145,205.1788081632653,-1.8276083629204227,0.7889320147555464,149.86566161977169,2744.58962029155,25500.923451816238,0.1151263311029522,52579.89239066866,0.8064090282124124,76.93652494938668,30680.773212655316,0.1988512865129668,40556.68873804136,0.7996132431940549,120.07608466055513,2883.674538464788,28285.448143297705,0.5283705357142857,0.1909709220108763,25153.112796248573,22543.637774087285,49350.183219973806,0.8042514228735952,72.10851508813863,3287.0992331441093,0.1330523303324826,39650.588307937454,8.877044897959184,519.0949704568382,82.11958191804047,1
28.340538704285983,2.272991517621871,-0.7719057209018878,43.37690471961793,4.795399659590195,2.105380389467937,2.0858346077148724,-2.419913068759216,212.0295673469388,-1.665764347920271,0.7993725686696143,383.56163062239824,1502.3480048735912,38968.35460452838,0.077708964967303,221442.26330084272,0.8076718383091722,165.24898369123343,25532.88593428667,0.1293502544608772,137711.95693242145,0.780684150319959,268.9902008032129,1400.943186077644,21182.293172690763,0.4168526785714285,0.1228966452142971,38948.15925033467,32246.0955633074,219264.6412583668,0.8074252517936632,182.8472688873956,1673.0744936162043,0.085245801812278,146889.03007103773,7.403436734693877,230.21956808554964,102.76895960955372,1
10.136692462403534,0.4533984498133622,0.2101772170071436,29.186716784321845,1.6735956905614444,0.7024424304351969,5.085426967631707,3.4482061221276066,221.995812244898,-1.3856969376526622,0.7780658798216337,429.9131819215648,3192.2977873087048,22000.115898235694,0.1612417796875081,31691.66578938818,0.7719663589569726,174.37633330294466,18278.43878202206,0.2683040066025838,28302.552344485972,0.7740335221409954,282.49175100061825,3176.349321532004,17149.658032605512,0.3429799107142857,0.2535339473651829,22063.29162734698,20607.970629444128,32039.861898408773,0.7722560127121453,206.49546130726492,3772.9549470232855,0.1813561888037325,28144.543003734176,7.837355102040816,468.7516595322291,52.44120033076225,0
18.29613274082349,1.031124000818885,2.054100362342733,36.91018346153736,3.099998465066724,4.800273438720641,3.1563163059330077,2.289445255515115,223.3786612244898,-1.3665386655785925,0.8113905022710186,579.2561005326,965.4134786089742,37650.725136631045,0.0757316491434133,74658.18143210221,0.8198886723263968,374.0496756012845,19271.334032374336,0.1245172681672597,61823.72567009633,0.7941004216924695,661.0771462768852,927.0264045555112,16205.540640528092,0.3077120535714285,0.1177497250062936,37570.443146784666,31882.854334194657,84531.74487686338,0.8185376102809386,404.07912983470806,1096.77798955013,0.08347844438758,62231.062337747695,6.97635918367347,233.23384676935385,75.91685608666339,0
28.26446589547164,8.85307428408923,4.212011026500439,37.74495325125842,11.568753569811491,6.129453448438089,0.7077117709526464,1.1884379812873762,193.7906857142857,-2.0911720350727525,0.8242419391675614,122.03514342800057,2270.072713001284,24809.954028114746,0.0765741502934898,47792.55580134152,0.8416143448281712,54.43143560625094,39762.150193457615,0.1254501699366972,39170.79620789575,0.8305849997963186,93.93893531849147,2299.8589437460496,36818.6338225999,0.6356696428571429,0.1209373251863048,24848.52429945923,21712.50534705877,44870.09189549828,0.8427200252022814,70.80653304134138,2498.0539795048394,0.0844906956518967,38918.373760845214,9.319967346938776,624.5425971877584,96.65633938752752,0
16.776580431608547,2.164240231859742,2.301444438370476,34.52030220959065,4.706726761951095,5.133291200741539,2.110056033047365,2.1471042961677957,212.61842448979596,-1.6289070062842343,0.8163360050919326,216.7458059354452,2290.5053629022177,25565.713303497763,0.1103300676189216,36459.845713428505,0.8181586344278371,159.42037041473992,26214.028344155067,0.1871424011159916,34025.19114933992,0.809050745066393,264.93721207101817,2163.2050830788344,23644.301050779024,0.4312276785714286,0.1759775719452446,25809.030824576843,23324.06984601022,40194.41169315182,0.8175093712270278,139.0400557799577,2581.35025966532,0.124667830150356,34211.85759280631,7.760979591836735,455.8594538180554,71.18106000919606,0
9.58024526306449,0.946791551236343,0.1675162120504296,27.91064605410669,3.1187082851675125,0.7588923250562744,4.0237995195818,4.206067594646413,219.3865714285714,-1.453777379969423,0.7610091822309367,353.9204701390132,3672.263230117535,18896.1206968558,0.1604186098116281,24085.9902452121,0.7538851696745935,131.91313008355004,19098.603441597963,0.2758354635662141,21962.61708072816,0.7532056800887461,201.24416824281727,3653.6687682007855,17555.616409979284,0.3717522321428571,0.261096647534664,18855.116124771084,17670.904054474344,24836.988711759583,0.7590321076664868,127.50633888215192,4459.300297651857,0.1822109860494281,21754.856327858008,7.552661224489796,574.2930445432863,49.82768839715332,0
14.95731500010349,4.4142516392276505,0.3587750298159623,31.702243815349917,9.364175245622642,1.6751982790964366,1.9010095594680116,3.002088487028272,213.2797469387755,-1.6257759900743178,0.7874698454385413,180.11771937913016,2453.9602991650017,20898.11569591722,0.115188989517139,35541.23049536397,0.7949459661332013,140.0289281143602,24442.80165648468,0.2017750974811194,31104.11404631396,0.7758144517671509,345.6313527851459,2362.534801061008,21096.66785145889,0.4207589285714285,0.1919684754740342,20923.73909814324,18361.52770845033,39978.2502122016,0.7982775044540044,126.29191774270684,2896.1508369201338,0.1308996920120685,29740.118914395025,8.550563265306122,245.7213182004649,65.7911207983359,1
14.20830468473583,0.3169509734125209,-0.0474447281654271,33.01051644119198,1.7307273783522217,1.0977160991589452,1.650779630757705,0.519644797542072,219.07167346938772,-1.4413767718191006,0.7785405713493447,323.98384425395903,2866.5873311056225,24507.122446607584,0.143075079234353,45203.03251489176,0.775325304040566,144.65383655472672,20221.75150439533,0.2217207449697476,39616.13011286431,0.7758680726151396,246.00208110357948,2857.598763229873,18863.837614460692,0.3754017857142857,0.2122751943118237,24017.35548222143,21271.51977270881,54524.239683672255,0.7738531645822843,143.40396067026728,3164.864561695056,0.1559127885329977,38811.154743110375,8.69751836734694,478.6966848095003,65.2819514040233,1
21.25485472205733,4.5548972434193935,0.6959187235506122,36.97573100466828,7.668789482053896,2.411636538282297,1.349284235224189,0.9801007937023124,202.44710204081636,-1.8935640403244127,0.8170846709669888,118.07041937654182,2668.752206976697,25540.75979122918,0.0983248823391969,38488.89895818467,0.8211508052177938,63.7748300768769,32675.923955771577,0.1710380255364658,35045.41792374276,0.812926573684446,181.1954573611398,2615.226388602106,29946.12446830477,0.5405133928571428,0.1596955516861735,25622.329382614083,23090.89421558598,39552.43888085897,0.8258362085130256,74.86934915345648,3052.131382784059,0.1124959300156428,34074.146907564,8.42755918367347,449.0769814182783,83.64818693432301,0
30.65859907145523,2.354102442636795,-0.5244812136466106,43.85133876282215,3.644282842609919,1.31983157348329,1.3089818916036395,-1.39368347172287,202.07284081632653,-1.8986025613227924,0.8142056646348679,122.51179249945632,2114.9170472293063,36717.32552438566,0.0856087785367566,71733.40655951605,0.8229100316968976,70.83238031169414,33984.813245132114,0.1410781773082147,59205.67429083978,0.8017469287539257,110.92330642689282,2069.594870746909,29359.250945131294,0.5461495535714286,0.1346475868646113,36415.12017983039,31426.435650608822,84705.2353530193,0.8227874850492749,67.99808849159498,2355.2942973332583,0.0955148802588881,59977.22591405708,9.13578775510204,544.5505574778931,108.88967456066726,1
40.96175252725647,1.7627656949962782,-0.7225320949722909,47.757945084820726,3.072542035831938,1.8781229049496189,1.762884278154479,-1.5858425064865769,200.00650612244897,-1.9682875325523588,0.8274390438449308,126.43705763882228,2017.5829864774144,43505.53167737604,0.0698826517800217,203736.7786899396,0.8346232720595862,85.79116875546488,35956.95143544156,0.1042865304434004,143834.48945278343,0.8252015123839717,173.52756828572544,1966.0733851744756,32682.0304403892,0.5712276785714285,0.101564383775025,43457.12957680434,37222.11399214003,206409.3003204252,0.8383215669244231,96.70154672863264,2188.019497494736,0.0752747511912556,138974.48233606856,8.841632653061225,481.2852354349561,127.42593568159027,1
14.220936327597824,2.329509106399076,0.4783641220779817,32.32991426249271,5.422552002180376,1.3325416397099967,2.3889150704324678,3.0327790080670605,211.98722448979592,-1.6480205333982798,0.8023319793990445,283.0428454741219,2914.755352590282,21912.48011187842,0.1300295618744745,30219.88213163041,0.8038325864088679,169.6542208548921,25942.530275485948,0.2198599303066233,27526.012632265883,0.799412334444209,233.33412468778596,2948.416227712244,24141.9695575834,0.4513058035714286,0.2093460085046295,21778.528748423472,20127.08899984632,30512.812424264903,0.8018301762552813,146.99135715954216,3426.965615510395,0.1461727035104598,27533.01775286148,6.918220408163266,543.4557092711128,63.12629060590801,0
25.53351632663532,6.676797224566882,3.3765026149730417,37.9032998557295,9.50353198285255,5.197145945442605,0.9766705071262825,1.238329670849609,189.35896326530613,-1.991945513284668,0.8157209599572179,64.07627452266911,3064.7077291516302,22371.532576602585,0.1009696974072765,38608.88279968506,0.8293549520972264,38.997626094462944,41869.34202737699,0.1700714383300518,32318.093029350104,0.8148134476279147,60.22850203492189,3032.911316791388,37828.74911382434,0.6800892857142857,0.1623182602990229,22546.2869732178,20107.25582135867,38520.225991203886,0.8292476841573477,35.768741509200936,3447.3452204520195,0.1109235935327284,32489.40664752377,7.878734693877551,606.6552992310262,91.2273709659383,1
7.567062179027746,0.348659136666387,0.3744205895437583,25.430538806811597,1.5714224586819998,1.4669469477460375,5.793680967212646,4.79795572356042,229.26288163265303,-1.2015591159960728,0.763173382738583,584.6269159646599,2589.5485103760016,20514.86385863982,0.1592585382381785,29710.33762071091,0.756034247176158,366.7063710835889,13697.438482742557,0.2688941716619671,26820.14807625112,0.757216657701976,772.7396194503172,2472.8984355179705,12601.34579281184,0.2639508928571428,0.2563824262515389,20628.79915433404,19078.228885463464,32501.76270613108,0.7652596053684673,364.9563080703371,3022.023804039008,0.1773132804860695,26098.080780158183,6.463461224489796,417.0383312533429,42.08035818142044,0
21.71965483836848,0.7886118609810571,-0.1942322686319581,40.31207727006301,1.9094868702967864,1.115900623999647,3.0819187241956905,-1.6188699001387927,210.23422040816325,-1.6736887874259538,0.7959031730168848,171.62405021473407,3110.272027939025,28489.39678606824,0.1337214529138105,238357.66787012128,0.7955143142308828,104.58010005558644,26593.358866036688,0.2106653076886868,168619.9559533074,0.7999459087691809,146.503380951282,3280.218204057141,25898.49361888717,0.4836049107142857,0.2050543066541124,28123.76441808405,25001.331347268755,187559.1139138261,0.7943376993358909,85.08718039772727,3546.8862748579545,0.1491400251177672,130149.4121315696,7.343224489795919,446.7385920562149,86.7491102104702,0
9.347707844567443,3.8021202165611463,-1.1764814688267138,23.90671523553783,9.596343630353124,3.2235348519313782,2.3977609588526176,-2.6746162107540834,224.17180408163264,-1.3532819384329278,0.7980292701502801,496.6376326837093,1694.1438615652412,15326.812894638042,0.1068691515681642,22334.994607324483,0.8062992953556914,250.3043697903511,19321.865054306643,0.1910083883577289,19113.68669487244,0.8006722623653112,458.5479405346426,1721.8783415166397,17597.321126568466,0.3378801843317972,0.1806633808362509,15171.72221085652,13929.662540342308,23171.95216175668,0.8032581118230906,228.27679137603045,2084.226696258719,0.1247039538027586,19471.241819911225,7.533991836734694,468.7029792356304,45.73246739263166,0
14.841917634751605,0.8146139197301947,0.3864803288283834,34.0431353809322,1.8785906605714615,1.2129358367968253,2.8413006296407834,4.310492257992811,202.79159183673468,-1.828303554901708,0.8057717856194191,91.23840064948244,4648.944793992288,20464.066003653337,0.1609572518918373,28375.783235234423,0.8115736515515739,85.08697592301573,31811.17643520944,0.2523228694087961,25394.75176066585,0.8122148480452076,90.99995971640348,4713.618030937802,30661.36158556236,0.5541071428571429,0.2417151402599158,20384.78293184016,19494.78998777693,27239.141274572998,0.8065782426541067,51.54027177389652,5214.229301955919,0.179488977941499,25219.54868474616,6.800326530612245,425.8633524373752,65.66707177870259,0
24.209076645628063,3.462142417495464,-1.9065007101913432,40.45763417915882,6.310496540415075,3.58064741732218,1.6912910744947127,-1.781372889683571,203.21725714285716,-1.8923836010375683,0.7894167140379045,121.7982129717229,2602.242089771891,29775.270072532323,0.1049296595515879,68571.6494060759,0.807757331415081,55.9569044352995,32065.01931870142,0.1824364869232582,50893.85158512422,0.7966434481568854,98.60173063218976,2760.73987580169,29093.36412501273,0.5481584821428571,0.1749452296773248,29499.976402321085,26127.80631232228,66397.10129288405,0.8002210721767319,67.34256509161041,3146.9751591128256,0.1214398366782987,54701.22700096432,8.899591836734693,606.5233548916949,93.56110686160488,1
19.391329060457146,0.6834584911397151,0.8219371319522741,38.2970801175873,2.0378376230053035,2.3345720445058262,3.304844756737539,3.328357706736439,208.28513469387755,-1.7373400602920026,0.7846738942110665,106.68585675430644,3337.52552130553,27834.510063463284,0.1294694816376118,51663.74700815957,0.7923515940732045,66.3173845048396,27792.22135339617,0.2174170381251486,42509.73523817575,0.7931039905829284,95.9066133884075,3381.2140259507028,26186.862434337538,0.4971651785714285,0.2051218582942482,27668.183944686392,25140.751230024,51422.44906388901,0.7872786566175489,57.965027693483016,3912.723319822592,0.1483000058689135,43922.70763745942,8.208816326530613,609.0260163327234,80.68509465605013,1
21.439422723573184,2.552117886460954,-0.2595004295330163,38.55479631420972,4.728333909396023,1.4953561741329306,1.8941463531952556,-2.5769136016872745,191.85232653061223,-2.039061448932446,0.8110321283651591,37.75205183585313,4544.873168300383,23674.624057152352,0.1358408311768237,29987.88293736501,0.8118374490254527,24.01655456200048,39011.27800902113,0.2265142778368296,27683.69815620796,0.8028340483044241,39.189129210126495,4315.621109954079,35295.29273289063,0.6537834821428572,0.2110852459747445,24000.471243961147,22490.137810996184,31859.06273579269,0.8111130545974848,23.183621727831653,5186.451701844457,0.1502097356970072,27908.244850098243,8.017648979591836,248.5682342933528,84.955617388731,1
16.595892985208504,3.0784277474680755,0.0803635951537415,34.36878173463254,7.004702431312356,1.859993956798796,2.120311024127333,-1.8083507132176555,219.3956,-1.4717577663087131,0.823956635258251,470.75287961264326,1446.9013563501849,29646.192746082823,0.0892099089724755,48677.35003458543,0.8314124384089164,245.45164772727276,22896.627954545456,0.1511857386466299,42667.69948863636,0.8251271098791242,443.191913714148,1436.246384671005,21204.69637261991,0.3704464285714285,0.1418400092314416,29693.126355748373,26786.737952647432,49267.9363099542,0.8334955524455059,306.40020386782567,1670.8194637143586,0.101294312237609,41969.76323017244,6.817208163265306,482.6345381526105,70.02046058687748,1
25.176313870598424,5.001641012979301,-0.3880596354268213,39.30228845685145,7.479189837850169,1.8285083305252563,1.1996361931049218,-1.4300346911057695,181.98562448979592,-1.876700501276066,0.8418828557690181,51.55825956575647,4076.223176955682,23025.52476860529,0.1156234967945679,28760.40563997578,0.8464835840564513,21.801795809777182,48749.9934042789,0.1915246789219103,27272.59752244762,0.8319379016686665,37.05277270316459,3961.53338440686,44080.85871294714,0.7575446428571428,0.1802477506034275,23254.141640638813,21798.11812860589,30049.510813837,0.8477401116638135,24.22479995554568,4557.623999777728,0.1309022555366812,27431.90589575461,7.925983673469387,537.6794473921312,92.60723133234204,0
1.7975608519439394,0.1349472514065055,-0.0249392896649994,12.496720198495812,0.7214830879784686,0.2500435718412546,7.468239308643604,-6.559091325055752,243.3600081632653,-0.7551528120158156,0.7240927068259775,2213.255042829511,1747.609929078014,11039.145344017685,0.2019808051430985,12458.783457677077,0.7010891887028052,1322.5504478620924,5400.155991211763,0.3103073339316725,10995.030758830488,0.7242827831880807,2076.934840547744,1745.0216891829796,5299.515761418988,0.1214397321428571,0.3024678243532532,11098.867659222498,10846.618012941628,12251.227828324603,0.697471132536718,1191.465549348231,2066.4327069578467,0.2162265387218057,11157.290672083967,6.173657142857143,618.7578506629449,18.038180736414745,0
18.67442091573576,3.2373972100561046,-1.5472571034360283,36.381407479392784,6.7715718020382125,3.5263856255520944,2.146687022979173,-2.323423113305541,204.46637551020407,-1.8421796376056767,0.7917106651543404,94.92256820060622,3059.646416686097,24473.98344532293,0.120010183947564,38626.14263306272,0.796986847212167,58.27825639197513,29991.65070405799,0.2096790668788563,33551.535836650626,0.7907196068558541,123.20934104638503,3099.2246034964887,27337.674749717164,0.5228459821428572,0.2010222083846585,24129.90676030482,21812.66438843523,41966.42980340256,0.7971532014459966,57.64663808263026,3648.075339353105,0.1365087788413909,33243.61381913023,9.06785306122449,498.5137249456093,78.47048562112596,1
27.752379120705484,1.7197420897299138,1.077202395051428,42.671011854738055,3.3261218444056344,2.387626982548878,2.0319212397882263,2.389555617326421,198.7397469387755,-1.9731574618350785,0.8474126841299601,92.75209510097096,2382.5947133311183,34349.549322553255,0.0973938234746876,45734.2392660686,0.845811677052215,62.31069379610163,37943.42130207034,0.1565778155419439,43211.702918433526,0.8340653983069098,103.4265681114257,2285.1881923727365,34415.936705493375,0.5873549107142857,0.146823082358157,34471.31746061907,31709.22555910262,50350.953692971285,0.8448583415204483,54.920079224880894,2652.301464946559,0.1080234977206462,43235.10811341291,8.296228571428571,243.16810734098829,101.41931723469268,1
26.91807729842198,2.3469226338780977,-0.6304786629558191,42.243838968766106,4.03713380629802,1.6419199970726397,1.7237002927734406,-1.9600238899279088,197.64195918367344,-1.9927663693503472,0.8547466873593995,152.75689463955638,2302.9719038817007,33582.06722735675,0.094977998902042,44713.22153419593,0.8590405445972322,62.85043385868603,39505.39883123783,0.1506378237124538,41085.122879405,0.8502777343195256,92.4828138681372,2323.8370810589267,36628.59491029677,0.5990736607142857,0.1436222070805348,33380.00670678316,31102.246229057677,47215.87866311456,0.8593843928581993,55.898037135278514,2592.2327497789565,0.1062116248932472,41017.62534040672,7.228742857142858,461.59175922196,98.57744234546546,1
47.41717741324125,2.8212855259690475,2.405323592497415,47.124427563780216,3.653708818179272,2.6925881145607216,1.098606641848295,0.6222600429674827,202.30338775510205,-1.935285089310636,0.7218945255713392,114.6877245759171,1547.8245592044789,44844.48828027074,0.0509358789055695,195715.790340102,0.7620749483205694,50.12777342967911,29591.1927886278,0.0797216325326866,126969.14202508146,0.7193017512963699,189.18367006177996,1554.3147019535816,22936.625271330773,0.5347321428571429,0.077427580923496,44937.7460135248,32663.242821805776,194043.51456837537,0.7504454161737102,61.49598285021903,1797.0065616553268,0.0522516400370653,135968.7100382142,8.51062857142857,498.22559517621386,128.04401753893094,0
21.118382577135566,3.8807378111973394,1.323329559323083,37.047419588951136,6.823656243321999,2.511995129278752,1.5136503836632045,1.885478156094924,205.1722530612245,-1.8168128491132476,0.819986646283641,179.60975816356782,2426.2523823641523,26149.65283130744,0.1024743245293836,41565.16200076236,0.8285476360143771,88.4776920765301,32224.973354702997,0.16619353339818,35887.639867775215,0.8208144639499309,150.86820240881084,2323.958972927714,29405.084072221387,0.5198549107142857,0.1571416057643434,26420.523991498318,23942.23743008916,42851.70703535928,0.8243494368901707,79.48793089529346,2704.6159683539195,0.1127544009880059,36729.53951723581,6.735738775510204,547.8535464985364,81.55032459823501,1
28.899624141390007,8.272688250460599,-4.025073712592152,40.834061790153854,12.310455567980828,5.94039314484967,0.9830488060021814,-0.9118193692980192,222.94338775510204,-1.4099840976181977,0.681239455340599,623.001462100808,594.609542131589,39192.12916506349,0.0383952641907585,323809.99222777993,0.7263890693737635,307.2556022630298,15446.158506906031,0.0634636312056657,157842.73896140838,0.6769489415274571,717.0707798543872,620.204608571643,11296.711851685057,0.2973883928571428,0.0667909004497516,38879.62662313293,26350.413895426955,271809.8831344292,0.7180724177454961,343.6701235516292,750.9998719672236,0.0424850081660626,163427.99225401704,7.764342857142857,647.1358793640386,101.49605042025068,0
